id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	collection_date	geo_loc_name	host	isolation_source	lat_lon	nitro	phosphate	replicate	samp_collect_device	source_material_id	temp
BIOSAMPLE:SAMN15782510	SAMN15782510	15782510	SAMN15782510	SRS7229843	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.747	408172	marine metagenome	AMT2018_111_meta	AMT2018_111	Station 59	2018-10-24T07:41:00Z	Atlantic Ocean	NA	marine water, oceanic	40.520250 S 43.082100 W	5.920 umol/L	0.600 umol/L		CTD	AMT111	11.390 C
BIOSAMPLE:SAMN15782511	SAMN15782511	15782511	SAMN15782511	SRS7229845	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.763	408172	marine metagenome	AMT2018_113_meta	AMT2018_113	Station 60	2018-10-24T16:09:00Z	Atlantic Ocean	NA	marine water, oceanic	41.370800 S 44.014150 W	5.470 umol/L	0.540 umol/L		CTD	AMT113	12.450 C
BIOSAMPLE:SAMN15782512	SAMN15782512	15782512	SAMN15782512	SRS7229126	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.763	408172	marine metagenome	AMT2018_115_meta	AMT2018_115	Station 61	2018-10-25T08:40:00Z	Atlantic Ocean	NA	marine water, oceanic	43.004667 S 45.982133 W	6.810 umol/L	0.640 umol/L		CTD	AMT115	11.060 C
BIOSAMPLE:SAMN15782513	SAMN15782513	15782513	SAMN15782513	SRS7229127	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.780	408172	marine metagenome	AMT2018_117_meta	AMT2018_117	Station 62	2018-10-25T17:06:00Z	Atlantic Ocean	NA	marine water, oceanic	43.790500 S 46.955217 W	9.060 umol/L	0.810 umol/L		CTD	AMT117	9.730 C
BIOSAMPLE:SAMN15782514	SAMN15782514	15782514	SAMN15782514	SRS7229128	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.793	408172	marine metagenome	AMT2018_119_meta	AMT2018_119	Station 63	2018-10-26T08:38:00Z	Atlantic Ocean	NA	marine water, oceanic	45.297400 S 48.895983 W	8.940 umol/L	0.760 umol/L		CTD	AMT119	9.720 C
BIOSAMPLE:SAMN15782515	SAMN15782515	15782515	SAMN15782515	SRS7229129	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.793	408172	marine metagenome	AMT2018_121_meta	AMT2018_121	Station 64	2018-10-26T17:09:00Z	Atlantic Ocean	NA	marine water, oceanic	46.017533 S 49.872317 W	9.750 umol/L	0.810 umol/L		CTD	AMT121	9.710 C
BIOSAMPLE:SAMN15782516	SAMN15782516	15782516	SAMN15782516	SRS7229130	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.810	408172	marine metagenome	AMT2018_123_meta	AMT2018_123	Station 65	2018-10-27T09:57:00Z	Atlantic Ocean	NA	marine water, oceanic	47.565333 S 51.774033 W	10.480 umol/L	0.740 umol/L		CTD	AMT123	9.710 C
BIOSAMPLE:SAMN15782517	SAMN15782517	15782517	SAMN15782517	SRS7229663	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.827	408172	marine metagenome	AMT2018_125_meta	AMT2018_125	Station 66	2018-10-27T19:03:00Z	Atlantic Ocean	NA	marine water, oceanic	48.198533 S 52.692250 W	10.380 umol/L	0.770 umol/L		CTD	AMT125	10.100 C
BIOSAMPLE:SAMN15782518	SAMN15782518	15782518	SAMN15782518	SRS7229664	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.827	408172	marine metagenome	B462011_023_meta	B462011_023	Station 1	2011-09-29T01:04:00Z	Atlantic Ocean	NA	marine water, oceanic	33.664000 N 64.170000 W	0.000 umol/L	NA		CTD	BV023	27.730 C
BIOSAMPLE:SAMN15782519	SAMN15782519	15782519	SAMN15782519	SRS7229665	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.840	408172	marine metagenome	B462011_061_meta	B462011_061	Station 16	2011-09-29T19:09:00Z	Atlantic Ocean	NA	marine water, oceanic	35.665000 N 64.168000 W	0.000 umol/L	0.001 umol/L		CTD	BV061	27.390 C
BIOSAMPLE:SAMN15782520	SAMN15782520	15782520	SAMN15782520	SRS7229666	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.857	408172	marine metagenome	B462011_099_meta	B462011_099	Station 18	2011-09-30T11:44:00Z	Atlantic Ocean	NA	marine water, oceanic	37.664000 N 64.161000 W	0.000 umol/L	0.014 umol/L		CTD	BV099	24.970 C
BIOSAMPLE:SAMN15782521	SAMN15782521	15782521	SAMN15782521	SRS7229667	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.857	408172	marine metagenome	B462011_152_meta	B462011_152	Station 20	2011-10-01T13:38:00Z	Atlantic Ocean	NA	marine water, oceanic	39.453000 N 64.148000 W	0.090 umol/L	0.001 umol/L		CTD	BV152	26.490 C
BIOSAMPLE:SAMN15782522	SAMN15782522	15782522	SAMN15782522	SRS7229668	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.873	408172	marine metagenome	B462011_195_meta	B462011_195	Station 2	2011-10-05T09:32:00Z	Atlantic Ocean	NA	marine water, oceanic	31.665000 N 64.167000 W	0.110 umol/L	0.001 umol/L		CTD	BV195	27.450 C
BIOSAMPLE:SAMN15782523	SAMN15782523	15782523	SAMN15782523	SRS7229669	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.890	408172	marine metagenome	B462011_199_meta	B462011_199	Station 2	2011-10-05T09:32:00Z	Atlantic Ocean	NA	marine water, oceanic	31.665000 N 64.167000 W	0.090 umol/L	0.008 umol/L		CTD	BV199	24.510 C
BIOSAMPLE:SAMN15782524	SAMN15782524	15782524	SAMN15782524	SRS7229670	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.890	408172	marine metagenome	B462011_205_meta	B462011_205	Station 2	2011-10-05T09:32:00Z	Atlantic Ocean	NA	marine water, oceanic	31.665000 N 64.167000 W	0.750 umol/L	0.031 umol/L		CTD	BV205	19.750 C
BIOSAMPLE:SAMN15782525	SAMN15782525	15782525	SAMN15782525	SRS7229671	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.903	408172	marine metagenome	B462011_249_meta	B462011_249	Station 4	2011-10-06T10:22:00Z	Atlantic Ocean	NA	marine water, oceanic	29.669000 N 64.465000 W	0.000 umol/L	0.001 umol/L		CTD	BV249	26.640 C
BIOSAMPLE:SAMN15782526	SAMN15782526	15782526	SAMN15782526	SRS7229672	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.903	408172	marine metagenome	B462011_306_meta	B462011_306	Station 6	2011-10-09T14:14:00Z	Atlantic Ocean	NA	marine water, oceanic	27.668000 N 64.768000 W	0.000 umol/L	0.001 umol/L		CTD	BV306	26.770 C
BIOSAMPLE:SAMN15782527	SAMN15782527	15782527	SAMN15782527	SRS7229674	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.920	408172	marine metagenome	B462011_344_meta	B462011_344	Station 8	2011-10-10T14:38:00Z	Atlantic Ocean	NA	marine water, oceanic	25.671000 N 65.069000 W	0.000 umol/L	0.001 umol/L		CTD	BV344	27.240 C
BIOSAMPLE:SAMN15782528	SAMN15782528	15782528	SAMN15782528	SRS7229675	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.933	408172	marine metagenome	B462011_382_meta	B462011_382	Station 10	2011-10-11T12:18:00Z	Atlantic Ocean	NA	marine water, oceanic	23.670000 N 65.366000 W	0.000 umol/L	0.001 umol/L		CTD	BV382	28.080 C
BIOSAMPLE:SAMN15782529	SAMN15782529	15782529	SAMN15782529	SRS7229676	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.950	408172	marine metagenome	B462011_386_meta	B462011_386	Station 10	2011-10-11T12:18:00Z	Atlantic Ocean	NA	marine water, oceanic	23.670000 N 65.366000 W	0.000 umol/L	0.006 umol/L		CTD	BV386	26.400 C
BIOSAMPLE:SAMN15782530	SAMN15782530	15782530	SAMN15782530	SRS7229677	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.950	408172	marine metagenome	B462011_394_meta	B462011_394	Station 10	2011-10-11T12:18:00Z	Atlantic Ocean	NA	marine water, oceanic	23.670000 N 65.366000 W	0.000 umol/L	0.007 umol/L		CTD	BV394	21.750 C
BIOSAMPLE:SAMN15782531	SAMN15782531	15782531	SAMN15782531	SRS7229678	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.967	408172	marine metagenome	B462011_420_meta	B462011_420	Station 12	2011-10-12T12:42:00Z	Atlantic Ocean	NA	marine water, oceanic	21.668000 N 65.665000 W	0.000 umol/L	0.001 umol/L		CTD	BV420	28.420 C
BIOSAMPLE:SAMN15782532	SAMN15782532	15782532	SAMN15782532	SRS7229679	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.967	408172	marine metagenome	B462011_474_meta	B462011_474	Station 13	2011-10-12T23:22:00Z	Atlantic Ocean	NA	marine water, oceanic	20.666000 N 65.816000 W	0.000 umol/L	0.002 umol/L		CTD	BV474	28.970 C
BIOSAMPLE:SAMN15782533	SAMN15782533	15782533	SAMN15782533	SRS7229681	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.980	408172	marine metagenome	B462011_512_meta	B462011_512	Station 14	2011-10-13T08:07:00Z	Atlantic Ocean	NA	marine water, oceanic	19.667000 N 65.967000 W	0.000 umol/L	0.001 umol/L		CTD	BV512	28.710 C
BIOSAMPLE:SAMN15782534	SAMN15782534	15782534	SAMN15782534	SRS7229231	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.997	408172	marine metagenome	I7N2018_004_meta	I7N2018_004	No Station	2018-04-25T09:00:00Z	Indian Ocean	NA	marine water, oceanic	29.996800 S 40.007500 E	NA	NA		underway	I07-004	22.440 C
BIOSAMPLE:SAMN15782535	SAMN15782535	15782535	SAMN15782535	SRS7229234	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:26.997	408172	marine metagenome	I7N2018_006_meta	I7N2018_006	No Station	2018-04-25T13:00:00Z	Indian Ocean	NA	marine water, oceanic	30.011800 S 41.642200 E	NA	NA		underway	I07-006	25.753 C
BIOSAMPLE:SAMN15782536	SAMN15782536	15782536	SAMN15782536	SRS7229239	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.013	408172	marine metagenome	I7N2018_010_meta	I7N2018_010	No Station	2018-04-25T17:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999800 S 42.609600 E	NA	NA		underway	I07-010	25.705 C
BIOSAMPLE:SAMN15782537	SAMN15782537	15782537	SAMN15782537	SRS7229245	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.030	408172	marine metagenome	I7N2018_014_meta	I7N2018_014	No Station	2018-04-25T21:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999700 S 43.652100 E	NA	NA		underway	I07-014	24.788 C
BIOSAMPLE:SAMN15782538	SAMN15782538	15782538	SAMN15782538	SRS7229250	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.030	408172	marine metagenome	I7N2018_018_meta	I7N2018_018	No Station	2018-04-26T01:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999800 S 44.604000 E	NA	NA		underway	I07-018	24.960 C
BIOSAMPLE:SAMN15782539	SAMN15782539	15782539	SAMN15782539	SRS7229592	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.043	408172	marine metagenome	I7N2018_022_meta	I7N2018_022	No Station	2018-04-26T05:00:00Z	Indian Ocean	NA	marine water, oceanic	30.000300 S 45.503100 E	NA	NA		underway	I07-022	24.033 C
BIOSAMPLE:SAMN15782540	SAMN15782540	15782540	SAMN15782540	SRS7229596	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.060	408172	marine metagenome	I7N2018_026_meta	I7N2018_026	No Station	2018-04-26T09:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999900 S 46.401800 E	NA	NA		underway	I07-026	24.251 C
BIOSAMPLE:SAMN15782541	SAMN15782541	15782541	SAMN15782541	SRS7229600	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.060	408172	marine metagenome	I7N2018_029_meta	I7N2018_029	No Station	2018-04-26T13:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999900 S 47.373200 E	NA	NA		underway	I07-029	24.972 C
BIOSAMPLE:SAMN15782542	SAMN15782542	15782542	SAMN15782542	SRS7229604	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.077	408172	marine metagenome	I7N2018_032_meta	I7N2018_032	No Station	2018-04-26T16:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999800 S 48.311100 E	NA	NA		underway	I07-032	22.780 C
BIOSAMPLE:SAMN15782543	SAMN15782543	15782543	SAMN15782543	SRS7229611	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.090	408172	marine metagenome	I7N2018_037_meta	I7N2018_037	No Station	2018-04-26T21:00:00Z	Indian Ocean	NA	marine water, oceanic	30.000700 S 49.246200 E	NA	NA		underway	I07-037	23.535 C
BIOSAMPLE:SAMN15782544	SAMN15782544	15782544	SAMN15782544	SRS7229132	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.090	408172	marine metagenome	I7N2018_040_meta	I7N2018_040	No Station	2018-04-27T01:00:00Z	Indian Ocean	NA	marine water, oceanic	30.000200 S 50.010900 E	NA	NA		underway	I07-040	23.431 C
BIOSAMPLE:SAMN15782545	SAMN15782545	15782545	SAMN15782545	SRS8314883	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-04-01T00:51:05.880	408172	marine metagenome	I7N2018_044_meta	I7N2018_044	No Station	2018-04-27T05:00:00Z	Indian Ocean	NA	marine water, oceanic	30.000200 S 50.934500 E	NA	NA		underway	I07-044	23.779 C
BIOSAMPLE:SAMN15782546	SAMN15782546	15782546	SAMN15782546	SRS7229142	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.107	408172	marine metagenome	I7N2018_048_meta	I7N2018_048	No Station	2018-04-27T09:00:00Z	Indian Ocean	NA	marine water, oceanic	30.001200 S 51.209200 E	NA	NA		underway	I07-048	23.833 C
BIOSAMPLE:SAMN15782547	SAMN15782547	15782547	SAMN15782547	SRS7229146	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.123	408172	marine metagenome	I7N2018_051_meta	I7N2018_051	No Station	2018-04-27T13:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999600 S 51.829900 E	NA	NA		underway	I07-051	23.730 C
BIOSAMPLE:SAMN15782548	SAMN15782548	15782548	SAMN15782548	SRS8314882	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-04-01T00:51:05.893	408172	marine metagenome	I7N2018_055_meta	I7N2018_055	No Station	2018-04-27T16:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999900 S 52.814900 E	NA	NA		underway	I07-055	24.517 C
BIOSAMPLE:SAMN15782549	SAMN15782549	15782549	SAMN15782549	SRS8314884	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-04-01T00:51:05.910	408172	marine metagenome	I7N2018_059_meta	I7N2018_059	No Station	2018-04-27T20:00:00Z	Indian Ocean	NA	marine water, oceanic	30.000400 S 53.707200 E	NA	NA		underway	I07-059	22.952 C
BIOSAMPLE:SAMN15782550	SAMN15782550	15782550	SAMN15782550	SRS7229151	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:27.123	408172	marine metagenome	I7N2018_063_meta	I7N2018_063	No Station	2018-04-28T00:00:00Z	Indian Ocean	NA	marine water, oceanic	29.999800 S 54.499700 E	NA	0.072 umol/L		underway	I07-063	22.996 C
